平均價,新北市_氣壓,臺中市_氣壓,臺南市_氣壓,高雄市_氣壓,桃園市_氣壓,新竹縣_氣壓,苗栗縣_氣壓,南投縣_氣壓,彰化縣_氣壓,雲林縣_氣壓,嘉義市_氣壓,屏東縣_氣壓,宜蘭縣_氣壓,花蓮縣_氣壓,臺東縣_氣壓,color
18.550000000000004,973.3,997.0,1005.6,1006.8,998.2,990.9,999.0,984.4,1003.6,884.0,1003.6,1004.6,1005.3,989.7,1005.4,"rgb(47,148,208)"
18.2875,974.5,997.8,1006.0,1007.1,999.4,992.1,1000.2,985.2,1004.4,884.6999999999998,1004.2,1004.8,1006.7,991.1,1006.8,"rgb(18,149,237)"
18.325,973.1,994.5,1002.8,1003.6,996.3,988.8,996.9,982.0,1001.2,881.8000000000002,1001.2,1001.6,1005.7,990.1,1004.8,"rgb(34,127,221)"
18.6875,971.8,994.7,1002.5,1003.5,996.2,989.0,997.0,981.9,1001.1,881.6000000000001,1000.9,1002.6,1003.6,990.1,1005.5,"rgb(30,135,225)"
18.642857142857142,975.3,998.7,1006.5,1007.5,1000.6,993.3,1001.3,986.0,1005.3,885.3999999999999,1005.1,1006.1,1007.2,992.5,1008.8,"rgb(23,155,232)"
19.95,977.3,1000.7,1008.9,1009.8,1002.5,995.1,1003.2,988.1,1007.4,887.1999999999998,1007.3,1008.0,1009.4,994.1,1010.2,"rgb(28,163,227)"
18.6,975.1,999.0,1007.2,1008.3,1000.2,993.0,1001.2,986.3,1005.7,885.5,1005.6,1006.0,1007.2,992.0,1008.2,"rgb(28,155,227)"
18.6,972.6,996.4,1004.7,1005.5,997.7,990.5,998.6,983.8,1003.0,883.3000000000002,1002.9,1003.5,1004.9,989.8,1005.9,"rgb(23,151,232)"
19.933333333333334,972.9,996.2,1004.3,1005.4,997.8,990.5,998.6,983.6,1002.8,883.1999999999998,1002.6,1003.5,1004.9,990.4,1006.3,"rgb(27,146,228)"
17.614285714285714,974.5,997.9,1006.1,1006.9,999.7,992.4,1000.4,985.2,1004.5,884.8999999999999,1004.5,1005.8,1006.7,992.1,1008.3,"rgb(19,158,236)"
17.587500000000002,975.0,998.9,1007.0,1008.1,1000.1,992.9,1000.9,986.1,1005.3,885.5,1005.4,1006.2,1007.0,991.9,1008.1,"rgb(50,151,205)"
18.28333333333333,974.0,998.2,1006.5,1007.7,999.2,992.0,1000.0,985.5,1004.7,885.0,1004.6,1005.3,1006.1,990.6,1006.7,"rgb(23,169,232)"
18.566666666666666,973.5,997.9,1006.3,1007.4,998.7,991.6,999.6,985.3,1004.5,884.9,1004.5,1005.1,1005.6,990.2,1006.2,"rgb(33,144,222)"
19.0,973.5,998.2,1006.8,1007.8,998.6,991.6,999.7,985.8,1004.9,885.4,1005.0,1005.4,1005.7,989.6,1006.1,"rgb(22,152,233)"
17.8625,972.4,997.5,1006.2,1007.2,997.4,990.4,998.6,985.0,1004.1,884.8000000000002,1004.3,1004.5,1004.6,988.1,1004.8,"rgb(24,149,231)"
18.057142857142857,972.2,997.4,1006.2,1007.3,997.2,990.1,998.4,985.0,1004.0,884.6000000000001,1004.3,1004.4,1004.5,987.5,1004.1,"rgb(26,146,229)"
17.237499999999994,972.7,997.9,1006.6,1007.7,997.8,990.6,999.0,985.4,1004.5,885.0,1004.7,1004.8,1005.0,987.9,1004.9,"rgb(25,147,230)"
17.45714285714286,972.3,997.4,1006.2,1007.4,997.3,990.3,998.5,985.0,1004.1,884.6000000000001,1004.2,1004.5,1004.6,987.5,1004.5,"rgb(25,149,230)"
17.242857142857144,971.4,996.6,1005.5,1006.6,996.4,989.3,997.5,984.1,1003.1,883.8000000000002,1003.4,1003.9,1003.7,986.8,1003.8,"rgb(16,144,239)"
17.68571428571429,972.9,997.5,1006.3,1007.4,997.7,990.4,998.7,985.0,1004.0,884.6999999999998,1004.3,1004.8,1005.0,988.0,1004.8,"rgb(17,143,238)"
17.0,974.6,998.5,1006.8,1008.0,999.6,992.4,1000.3,985.8,1004.9,885.3,1005.0,1005.6,1006.6,989.8,1006.4,"rgb(9,160,246)"
18.1375,973.8,997.9,1006.2,1007.3,998.9,991.7,999.7,985.3,1004.5,884.8999999999999,1004.4,1004.8,1006.0,989.5,1006.3,"rgb(53,147,202)"
18.51428571428572,973.9,997.8,1006.3,1007.3,998.7,991.5,999.5,985.3,1004.4,884.8000000000002,1004.5,1004.6,1005.8,989.5,1006.0,"rgb(6,136,249)"
18.4,974.2,997.6,1005.8,1006.9,999.1,991.8,999.8,984.9,1004.3,884.6000000000001,1004.2,1004.4,1006.5,989.6,1006.3,"rgb(13,148,242)"
18.242857142857144,972.7,994.6,1003.2,1004.3,996.0,988.7,996.7,982.1,1001.3,882.3000000000002,1001.4,1002.0,1005.4,988.8,1004.8,"rgb(27,142,228)"
19.0,970.7,992.9,1001.0,1002.3,994.1,986.9,994.9,980.3,999.4,880.6000000000001,999.4,1000.8,1003.1,987.6,1003.9,"rgb(29,117,226)"
18.957142857142856,970.0,992.4,1000.5,1001.4,993.9,986.8,994.6,979.8,998.9,879.6999999999998,999.0,999.9,1002.6,987.1,1003.1,"rgb(34,121,221)"
18.0,970.6,992.7,1000.8,1001.7,994.3,987.1,994.9,980.1,999.3,880.4,999.2,1000.6,1003.3,987.6,1004.0,"rgb(31,117,224)"
18.7875,973.9,996.2,1004.3,1005.3,997.5,990.3,998.4,983.5,1002.9,883.1999999999998,1002.7,1004.0,1006.6,990.4,1006.8,"rgb(4,123,251)"
18.85,975.6,998.9,1007.2,1008.2,1000.2,993.1,1001.0,986.1,1005.5,885.1000000000001,1005.5,1005.9,1008.2,991.4,1007.8,"rgb(0,144,255)"
18.5125,973.3,997.2,1005.7,1006.8,998.7,991.4,999.2,984.4,1003.6,883.6999999999998,1003.9,1004.2,1005.7,988.8,1005.5,"rgb(100,170,155)"
19.48571428571429,972.6,995.9,1004.2,1005.3,997.3,990.0,997.9,983.3,1002.5,882.8000000000002,1002.5,1002.8,1005.0,988.0,1004.7,"rgb(13,160,242)"
20.414285714285715,973.0,995.6,1004.0,1005.1,997.1,989.9,997.8,983.0,1002.2,882.6999999999998,1002.3,1002.7,1005.5,989.6,1005.6,"rgb(39,129,216)"
19.9,971.3,992.9,1001.4,1002.6,994.8,987.0,995.0,980.4,999.6,880.5,999.5,1000.0,1004.0,986.8,1002.6,"rgb(27,143,228)"
17.0,967.3,987.8,996.2,997.3,991.7,983.1,990.4,975.4,994.4,876.1,994.3,994.9,999.7,981.6,996.8,"rgb(48,140,207)"
21.028571428571436,962.6,983.1,991.4,992.2,987.5,979.2,986.2,970.5,989.7,871.3000000000002,989.5,989.8,994.5,975.6,990.7,"rgb(43,125,212)"
21.3375,957.4,978.8,987.7,987.9,983.3,975.0,982.2,966.2,985.8,867.5,985.8,984.6,988.6,968.9,985.1,"rgb(66,144,189)"
21.73333333333333,953.1,980.0,993.1,994.0,979.0,972.0,980.8,968.4,988.0,870.1,990.1,989.8,984.0,966.1,982.4,"rgb(98,157,157)"
24.33333333333333,964.0,988.6,997.9,999.2,988.4,981.3,989.5,976.2,995.0,876.9,995.4,997.0,995.5,978.9,995.5,"rgb(42,145,213)"
24.2,968.3,991.6,1000.1,1001.1,993.2,985.9,993.8,979.0,998.1,879.1999999999998,998.1,998.9,999.8,983.0,999.5,"rgb(4,131,251)"
25.950000000000006,969.3,993.1,1001.4,1002.3,994.7,987.4,995.4,980.5,999.7,880.4,999.5,999.9,1000.3,984.1,1000.8,"rgb(26,152,229)"
21.5,966.6,992.3,1000.8,1001.4,992.8,985.9,994.2,979.7,999.0,879.7,998.9,998.2,997.4,981.4,997.9,"rgb(32,145,223)"
26.3,964.1,990.5,999.3,1000.4,989.9,983.2,991.8,978.1,997.1,878.3000000000002,997.1,997.3,995.1,979.4,995.9,"rgb(13,126,242)"
28.125,965.1,989.9,999.0,1000.1,989.5,982.4,991.0,977.6,996.6,878.1999999999998,996.7,997.6,996.9,979.9,996.4,"rgb(20,141,235)"
26.825,968.1,991.9,1001.0,1002.1,992.8,985.5,993.5,979.5,998.6,879.6999999999998,998.6,1000.1,1000.0,983.3,1000.1,"rgb(12,123,243)"
27.3375,970.3,994.9,1004.2,1005.4,995.0,987.8,996.0,982.4,1001.6,882.3000000000002,1001.8,1003.5,1002.4,985.5,1002.3,"rgb(14,123,241)"
29.61666666666667,972.5,996.9,1006.0,1007.2,997.3,990.0,998.1,984.3,1003.6,883.9,1003.7,1005.1,1004.5,987.8,1004.4,"rgb(10,127,245)"
30.9,972.5,996.2,1005.1,1006.3,997.5,990.2,998.0,983.7,1003.0,883.3999999999999,1002.8,1004.4,1004.6,987.7,1004.3,"rgb(10,164,245)"
37.0,972.4,995.8,1004.2,1005.2,997.4,990.1,998.0,983.3,1002.7,883.0,1002.3,1003.4,1004.7,987.7,1004.4,"rgb(16,161,239)"
30.575,972.7,995.5,1003.8,1004.6,997.2,989.9,997.9,983.1,1002.3,882.6000000000001,1002.0,1002.8,1005.2,988.0,1004.3,"rgb(22,151,233)"
32.3875,971.5,992.9,1001.4,1002.4,994.7,987.2,995.1,981.1,999.6,880.5,999.4,1000.8,1004.1,987.5,1003.6,"rgb(34,127,221)"
32.9625,972.3,995.1,1003.1,1004.0,996.4,989.2,997.1,983.2,1001.7,882.1000000000001,1001.5,1003.0,1004.4,989.0,1005.7,"rgb(7,157,248)"
34.08571428571429,976.1,999.5,1007.5,1008.5,1001.2,993.9,1001.7,987.6,1006.2,885.8000000000002,1005.8,1006.6,1008.2,991.3,1007.9,"rgb(2,153,253)"
36.13333333333333,976.3,1000.1,1008.4,1009.4,1001.3,994.0,1002.1,988.0,1006.8,886.1999999999998,1006.6,1007.5,1008.6,992.0,1008.7,"rgb(7,167,248)"
35.68333333333333,974.9,998.3,1006.9,1007.9,999.5,992.3,1000.4,986.4,1005.3,884.9,1005.0,1006.0,1007.4,990.7,1007.6,"rgb(4,157,251)"
36.0,973.6,997.0,1005.4,1006.3,998.1,990.9,999.1,985.0,1003.7,883.6,1003.5,1004.4,1006.1,989.5,1006.1,"rgb(8,162,247)"
34.55,973.3,996.4,1004.9,1005.8,998.0,990.6,998.6,984.5,1003.5,883.1999999999998,1003.0,1003.8,1005.9,988.6,1005.0,"rgb(16,162,239)"
33.3875,972.0,994.0,1002.7,1003.6,996.9,989.1,996.6,982.3,1001.4,882.0,1000.8,1001.6,1003.9,985.9,1002.3,"rgb(2,148,253)"
34.2375,970.6,990.4,999.2,999.8,995.4,987.0,993.8,978.7,997.9,879.6000000000001,997.2,997.9,1002.7,983.2,998.5,"rgb(39,125,216)"
33.957142857142856,969.5,985.8,994.6,994.1,992.2,981.6,988.1,973.9,993.1,875.6999999999998,992.6,992.5,1002.7,984.3,999.0,"rgb(27,117,228)"
35.642857142857146,972.5,994.4,1002.6,1003.4,996.1,988.7,996.6,982.4,1001.6,882.5,1000.8,1002.2,1005.0,987.9,1004.5,"rgb(17,120,238)"
36.15,969.7,992.5,1001.0,1001.8,994.9,987.3,995.0,980.6,999.8,881.0,999.1,999.9,1001.5,984.8,1001.8,"rgb(1,150,254)"
36.0,967.0,989.8,998.1,998.3,991.8,984.5,992.2,978.0,997.2,878.6,996.4,995.3,998.8,982.9,999.4,"rgb(34,120,221)"
32.666666666666664,967.1,991.9,1001.1,1001.8,992.7,985.5,993.6,980.2,999.4,880.6999999999998,999.0,997.5,999.2,981.2,996.6,"rgb(38,122,217)"
35.58571428571429,973.8,998.5,1007.2,1008.2,999.1,991.8,999.9,986.6,1005.8,886.3000000000002,1005.2,1005.7,1005.8,988.9,1005.4,"rgb(9,139,246)"
35.41428571428572,975.9,999.3,1007.8,1008.8,1000.9,993.6,1001.4,987.3,1006.7,886.8000000000002,1005.9,1006.5,1008.0,991.2,1007.8,"rgb(50,152,205)"
34.5625,975.9,999.6,1008.2,1009.0,1001.0,993.8,1001.7,987.5,1006.9,886.8000000000002,1006.3,1006.7,1008.5,991.8,1008.7,"rgb(4,162,251)"
36.16666666666666,976.2,999.7,1008.0,1008.8,1001.2,993.8,1001.6,987.5,1006.9,886.8000000000002,1006.2,1006.6,1008.9,992.3,1009.1,"rgb(9,169,246)"
34.53333333333333,975.8,999.5,1008.0,1008.9,1000.7,993.4,1001.3,987.3,1006.6,886.4,1006.0,1006.6,1008.5,992.1,1008.9,"rgb(15,171,240)"
35.05,976.2,999.9,1008.3,1009.1,1001.3,994.0,1001.8,987.8,1007.1,886.9,1006.4,1006.9,1008.9,992.4,1009.2,"rgb(16,169,239)"
34.0,978.3,1001.4,1009.8,1010.8,1003.1,995.7,1003.7,989.3,1008.7,888.5,1007.9,1008.8,1011.0,994.3,1011.1,"rgb(17,183,238)"
35.78749999999999,979.8,1002.7,1011.3,1012.2,1004.3,996.9,1004.9,990.7,1010.0,890.0,1009.3,1010.4,1012.7,996.2,1012.8,"rgb(19,188,236)"
34.1875,980.5,1003.5,1012.0,1013.0,1005.2,997.8,1005.6,991.4,1010.7,891.0,1010.1,1011.1,1013.4,996.6,1013.4,"rgb(39,197,216)"
34.2625,980.0,1003.6,1012.0,1013.1,1004.9,997.6,1005.5,991.5,1010.7,890.8000000000002,1010.2,1011.1,1012.9,996.2,1013.1,"rgb(15,180,240)"
34.8,979.0,1002.4,1010.9,1011.7,1003.8,996.5,1004.4,990.2,1009.6,889.6000000000001,1009.1,1009.8,1011.8,995.1,1012.1,"rgb(18,174,237)"
34.0,977.7,1001.1,1009.6,1010.5,1002.6,995.3,1003.1,989.0,1008.3,888.5,1007.7,1008.6,1010.5,993.9,1010.8,"rgb(18,181,237)"
30.5,977.4,1000.7,1009.3,1010.1,1002.2,994.8,1002.8,988.5,1007.8,888.1,1007.4,1008.2,1010.1,993.3,1010.2,"rgb(1,154,254)"
35.4,977.0,1000.5,1009.0,1009.8,1001.9,994.5,1002.4,988.4,1007.5,887.8999999999999,1007.1,1008.0,1009.7,993.0,1009.9,"rgb(14,176,241)"
35.9125,976.0,999.6,1008.2,1009.2,1001.1,993.8,1001.7,987.5,1006.7,887.1000000000001,1006.2,1007.2,1008.7,992.2,1009.0,"rgb(20,173,235)"
35.5375,975.2,998.7,1007.1,1007.9,1000.2,992.9,1000.8,986.5,1005.8,886.1999999999998,1005.3,1006.0,1007.9,991.1,1007.9,"rgb(15,177,240)"
35.125,975.5,997.3,1005.6,1006.4,1000.9,992.8,1000.2,985.0,1004.4,884.6000000000001,1003.9,1004.6,1008.1,990.3,1006.5,"rgb(52,149,203)"
36.2375,975.2,997.0,1005.2,1005.8,1001.1,993.5,1000.6,984.5,1004.0,883.8000000000002,1003.4,1003.8,1007.9,989.1,1005.2,"rgb(60,145,195)"
36.2125,975.8,998.5,1006.6,1006.9,1002.1,994.5,1001.7,986.0,1005.5,884.8999999999999,1004.9,1005.2,1008.2,989.6,1006.5,"rgb(24,196,231)"
35.8,977.2,1000.2,1008.6,1009.5,1002.6,994.9,1002.5,987.7,1007.1,886.3999999999999,1006.7,1007.4,1010.5,993.3,1009.7,"rgb(23,190,232)"
35.642857142857146,978.6,1001.3,1009.6,1010.5,1003.7,996.0,1003.6,988.8,1008.1,887.5,1007.7,1008.4,1012.0,994.7,1011.3,"rgb(23,193,232)"
35.0,979.5,1002.4,1010.6,1011.4,1004.8,997.1,1004.8,989.9,1009.3,888.8999999999999,1008.8,1009.3,1013.1,995.9,1012.2,"rgb(26,193,229)"
33.77500000000001,978.0,1001.3,1009.9,1010.8,1002.9,995.4,1003.5,988.9,1008.3,888.3000000000002,1007.9,1008.7,1011.0,994.3,1010.9,"rgb(21,185,234)"
32.8375,975.9,999.8,1008.1,1009.1,1001.2,993.9,1001.9,987.4,1006.6,887.0,1006.3,1007.0,1008.3,991.8,1008.5,"rgb(24,181,231)"
32.724999999999994,974.8,998.0,1006.3,1007.1,1000.2,992.6,1000.4,985.8,1005.0,885.1999999999998,1004.6,1005.2,1007.0,990.3,1006.9,"rgb(32,122,223)"
32.0,975.5,997.2,1005.7,1006.6,1000.7,992.2,999.9,984.8,1004.0,884.5,1003.8,1004.5,1008.3,990.4,1006.5,"rgb(37,140,218)"
32.2875,977.7,997.8,1006.3,1007.3,1002.3,992.7,1000.6,985.5,1004.8,885.0,1004.4,1005.2,1010.8,992.8,1008.3,"rgb(20,204,235)"
32.7125,977.6,997.6,1006.2,1007.2,1002.1,992.6,1000.2,985.4,1004.5,885.1000000000001,1004.2,1004.9,1010.6,992.8,1008.0,"rgb(20,204,235)"
33.1125,976.3,995.2,1003.6,1004.5,1001.1,991.9,998.1,983.0,1002.1,882.8999999999999,1001.7,1002.4,1009.1,990.0,1004.1,"rgb(18,201,237)"
32.25,972.4,993.8,1001.9,1002.0,998.9,991.3,998.2,981.1,1000.8,880.5,1000.4,999.6,1004.4,984.4,1000.5,"rgb(60,145,195)"
33.3875,978.3,999.7,1008.0,1008.6,1004.7,996.9,1003.7,986.9,1006.5,885.6000000000001,1006.2,1006.4,1011.0,991.6,1008.7,"rgb(27,202,228)"
34.68571428571429,981.2,1002.6,1011.1,1012.0,1006.6,998.3,1005.8,989.8,1009.4,888.1999999999998,1009.2,1010.3,1014.8,997.0,1013.8,"rgb(39,217,216)"
32.0,980.6,1002.7,1011.1,1011.9,1006.1,997.8,1005.5,989.9,1009.5,888.1,1009.2,1010.0,1014.2,996.2,1012.9,"rgb(35,213,220)"
32.65,977.4,999.9,1008.3,1009.1,1003.1,995.0,1002.7,987.1,1006.7,885.3000000000002,1006.5,1007.0,1010.8,993.1,1009.7,"rgb(28,205,227)"
29.5,977.6,1000.1,1008.5,1009.5,1003.0,994.8,1002.6,987.3,1006.9,885.5,1006.7,1007.3,1011.1,993.4,1010.0,"rgb(27,211,228)"
30.5375,980.1,1002.9,1011.5,1012.5,1005.4,997.2,1005.1,990.3,1009.7,888.3999999999999,1009.5,1010.5,1013.5,996.1,1012.9,"rgb(37,220,218)"
31.114285714285714,982.3,1004.8,1013.2,1014.1,1008.0,999.8,1007.4,992.1,1011.7,890.1999999999998,1011.4,1012.1,1015.6,997.8,1014.5,"rgb(35,223,220)"
31.67142857142857,982.4,1003.7,1012.2,1013.0,1008.0,999.1,1006.7,991.0,1010.5,889.1999999999998,1010.4,1010.8,1015.9,997.5,1013.7,"rgb(32,220,223)"
30.0,980.7,1002.1,1010.5,1011.5,1006.3,997.5,1005.0,989.3,1008.9,887.6,1008.7,1009.1,1014.1,995.9,1012.1,"rgb(29,217,226)"
30.657142857142855,978.7,1001.0,1009.4,1010.1,1004.5,996.3,1003.8,988.2,1007.8,886.3000000000002,1007.6,1007.8,1011.7,993.5,1010.0,"rgb(28,213,227)"
30.37142857142857,979.0,1000.2,1008.7,1009.2,1005.0,996.9,1003.6,987.3,1007.0,885.6000000000001,1006.8,1007.1,1012.2,993.0,1009.3,"rgb(27,208,228)"
30.657142857142855,979.7,1000.2,1008.4,1009.1,1005.5,997.0,1003.6,987.3,1006.9,885.6000000000001,1006.6,1007.1,1013.2,993.3,1009.4,"rgb(27,210,228)"
30.685714285714287,979.2,1000.6,1008.8,1009.5,1005.1,996.6,1004.0,987.7,1007.3,885.8000000000002,1007.1,1007.7,1012.7,993.4,1010.1,"rgb(26,208,229)"
30.342857142857138,978.3,1001.0,1009.4,1010.1,1004.2,996.3,1003.8,988.2,1007.8,886.3000000000002,1007.5,1008.1,1011.1,993.0,1009.9,"rgb(31,205,224)"
31.17142857142857,979.4,1002.3,1010.7,1011.4,1005.4,997.5,1005.0,989.5,1009.1,887.6999999999998,1008.9,1009.4,1012.1,994.1,1011.2,"rgb(35,208,220)"
27.0,981.0,1003.7,1012.1,1012.8,1007.3,999.2,1006.6,990.9,1010.6,888.9,1010.3,1010.8,1014.1,995.4,1012.6,"rgb(36,210,219)"
30.74285714285714,979.5,1002.6,1011.0,1011.6,1005.6,997.7,1005.2,989.8,1009.4,887.8000000000002,1009.1,1009.4,1012.2,994.0,1011.1,"rgb(34,209,221)"
30.814285714285717,980.3,1001.9,1010.5,1011.2,1006.7,998.6,1005.2,989.2,1008.8,887.3000000000002,1008.7,1009.1,1013.2,993.4,1010.6,"rgb(31,211,224)"
31.014285714285712,983.9,1005.8,1014.2,1014.9,1010.2,1002.0,1009.2,992.9,1012.7,890.3000000000002,1012.4,1013.3,1017.9,999.6,1016.8,"rgb(84,234,171)"
31.47142857142857,984.4,1007.3,1016.0,1016.9,1010.0,1001.8,1009.7,994.4,1014.2,891.6999999999998,1013.9,1015.0,1018.7,1001.0,1018.2,"rgb(75,243,180)"
30.1625,983.6,1007.4,1016.1,1017.1,1009.1,1001.5,1009.4,994.6,1014.2,891.8000000000002,1014.0,1015.3,1018.2,1000.8,1018.1,"rgb(64,234,191)"
32.9125,983.5,1007.4,1016.0,1017.0,1009.0,1001.6,1009.4,994.7,1014.2,892.0,1014.1,1014.8,1017.7,1000.9,1017.9,"rgb(60,232,195)"
30.0,981.7,1006.1,1014.5,1015.3,1007.7,1000.3,1008.2,993.4,1013.0,891.1,1012.6,1013.1,1015.1,998.2,1015.4,"rgb(56,227,199)"
32.957142857142856,982.1,1004.6,1013.2,1014.2,1007.9,999.3,1007.1,991.9,1011.5,889.8000000000002,1011.3,1012.0,1015.9,997.8,1014.7,"rgb(43,214,212)"
33.142857142857146,981.9,1004.6,1013.3,1014.3,1006.9,999.0,1006.8,992.0,1011.5,890.0,1011.2,1012.3,1015.8,998.4,1015.3,"rgb(51,223,204)"
30.8375,981.9,1004.5,1013.2,1014.3,1006.2,998.6,1006.6,992.0,1011.5,890.3000000000002,1011.2,1012.3,1015.8,998.7,1015.7,"rgb(50,224,205)"
31.8375,981.2,1004.2,1012.9,1013.9,1005.8,998.4,1006.3,991.8,1011.2,890.3999999999999,1010.9,1012.2,1015.2,998.7,1015.5,"rgb(50,224,205)"
32.785714285714285,982.0,1005.4,1014.1,1015.0,1007.2,999.7,1007.6,993.0,1012.4,891.3999999999999,1012.1,1013.1,1015.4,998.7,1015.5,"rgb(51,226,204)"
34.97142857142857,983.7,1005.8,1014.6,1015.6,1008.6,1000.3,1008.1,993.4,1012.8,891.8000000000002,1012.5,1013.8,1017.3,999.8,1016.4,"rgb(109,207,146)"
34.0,981.9,1004.5,1013.2,1014.2,1007.0,999.0,1006.9,992.0,1011.5,890.5,1011.2,1012.4,1015.6,997.8,1014.5,"rgb(46,219,209)"
36.283333333333346,979.6,1002.5,1010.9,1011.7,1005.6,997.6,1005.2,989.8,1009.4,888.1,1009.0,1009.7,1013.0,995.0,1011.5,"rgb(84,186,171)"
34.0875,982.0,1003.8,1012.1,1012.4,1008.3,999.9,1007.2,990.8,1010.7,888.1000000000001,1010.3,1010.1,1015.5,996.8,1013.0,"rgb(105,183,150)"
33.5,984.5,1005.1,1013.6,1014.3,1009.4,1000.6,1008.3,992.1,1012.0,889.1000000000001,1011.7,1011.8,1018.1,999.5,1015.6,"rgb(89,235,166)"
35.67142857142857,983.2,1005.0,1013.7,1014.6,1007.2,999.3,1007.2,992.3,1012.0,889.6999999999998,1011.7,1012.0,1016.7,999.2,1015.7,"rgb(69,238,186)"
33.4875,982.4,1004.8,1013.4,1014.4,1006.2,998.7,1006.7,992.1,1011.6,889.8999999999999,1011.4,1012.5,1015.6,998.7,1015.6,"rgb(53,209,202)"
35.77142857142856,981.8,1003.8,1012.4,1013.1,1006.9,998.9,1006.6,991.1,1010.8,889.0,1010.4,1011.0,1014.3,996.9,1013.4,"rgb(41,218,214)"
28.5,983.3,1004.4,1012.9,1013.6,1008.1,999.6,1007.3,991.6,1011.3,889.3,1011.0,1011.5,1016.6,998.5,1014.5,"rgb(80,240,175)"
32.125,984.8,1005.3,1014.0,1014.8,1009.5,1000.5,1008.2,992.5,1012.3,889.8999999999999,1011.9,1012.8,1018.4,1000.2,1016.4,"rgb(84,239,171)"
33.112500000000004,983.6,1005.3,1014.0,1014.8,1008.3,1000.1,1007.8,992.4,1012.2,889.6000000000001,1011.9,1013.1,1017.4,999.7,1016.3,"rgb(78,239,177)"
34.228571428571435,981.0,1004.5,1013.1,1014.1,1006.1,998.6,1006.4,991.8,1011.4,889.1000000000001,1011.1,1012.0,1014.4,997.6,1014.6,"rgb(59,227,196)"
34.0,980.9,1004.3,1012.7,1013.6,1006.2,998.7,1006.5,991.6,1011.2,889.3999999999999,1010.8,1011.4,1013.6,996.8,1013.7,"rgb(55,225,200)"
32.7,980.7,1004.1,1012.5,1013.5,1005.8,998.3,1006.2,991.6,1011.0,890.1000000000001,1010.4,1011.3,1013.0,995.9,1012.8,"rgb(45,218,210)"
31.55,984.3,1005.9,1014.1,1014.8,1009.8,1001.3,1008.8,993.0,1012.9,890.6999999999998,1012.3,1012.7,1017.0,999.1,1015.5,"rgb(85,224,170)"
28.15,985.0,1007.0,1015.5,1016.1,1009.9,1001.7,1009.5,994.1,1014.0,891.6,1013.6,1013.9,1019.0,1000.8,1017.1,"rgb(79,244,176)"
33.162499999999994,982.9,1005.7,1014.0,1014.7,1008.5,1000.6,1008.4,992.9,1012.7,890.5,1012.1,1012.7,1015.8,998.3,1015.0,"rgb(62,230,193)"
32.75,984.5,1005.9,1014.5,1015.5,1008.3,1000.4,1008.1,993.1,1012.8,890.8999999999999,1012.4,1013.2,1018.1,1000.5,1017.0,"rgb(72,242,183)"
31.4,986.5,1007.5,1016.3,1017.3,1010.2,1001.9,1009.7,994.8,1014.5,892.5,1014.2,1015.3,1020.5,1003.0,1019.5,"rgb(74,244,181)"
31.925,984.1,1007.2,1015.9,1016.8,1008.7,1001.1,1009.1,994.5,1014.2,892.0,1013.9,1015.0,1017.6,1001.8,1018.4,"rgb(68,238,187)"
31.275,983.4,1005.9,1014.0,1014.5,1009.4,1001.2,1008.8,992.8,1012.7,889.5,1012.2,1012.0,1016.7,999.3,1014.8,"rgb(19,118,236)"
30.5875,983.8,1006.4,1014.7,1015.1,1009.6,1001.1,1008.9,993.1,1013.2,889.6000000000001,1012.8,1012.5,1018.0,1000.3,1015.9,"rgb(116,194,139)"
30.0,984.2,1006.5,1015.2,1015.9,1009.4,1001.3,1009.2,993.6,1013.5,890.7,1013.1,1013.6,1017.9,1000.7,1016.3,"rgb(76,233,179)"
29.675,983.7,1006.8,1015.4,1016.2,1008.6,1000.9,1008.9,994.0,1013.7,891.1999999999998,1013.2,1014.0,1017.2,1000.9,1016.8,"rgb(68,230,187)"
31.9,980.5,1004.4,1012.8,1013.8,1005.9,998.4,1006.3,991.7,1011.3,889.5,1010.8,1011.7,1013.4,997.5,1013.6,"rgb(60,224,195)"
32.32857142857143,978.2,1002.0,1010.7,1011.8,1003.4,995.8,1003.7,989.6,1009.0,888.1999999999998,1008.5,1009.5,1011.0,994.8,1010.4,"rgb(102,182,153)"
31.728571428571428,980.4,1003.7,1011.8,1012.6,1006.6,998.5,1006.3,990.9,1010.5,888.6000000000001,1010.0,1010.2,1012.9,995.5,1010.9,"rgb(110,169,145)"
30.75714285714286,985.4,1006.9,1015.5,1016.3,1010.7,1002.1,1009.8,994.0,1013.9,891.0,1013.5,1014.1,1019.3,1002.2,1018.0,"rgb(94,233,161)"
31.342857142857138,982.4,1006.2,1014.7,1015.7,1007.7,1000.2,1008.3,993.6,1013.3,891.1000000000001,1012.7,1013.8,1015.6,1000.3,1016.5,"rgb(63,229,192)"
27.0,983.2,1004.7,1013.0,1013.8,1009.1,1000.7,1008.0,991.8,1011.6,889.4,1011.0,1011.6,1016.3,998.1,1013.4,"rgb(111,172,144)"
32.24285714285715,985.1,1007.4,1015.9,1016.4,1010.9,1002.4,1010.1,994.1,1014.3,890.1000000000001,1014.0,1014.2,1019.7,1002.2,1017.8,"rgb(115,215,140)"
30.9625,981.8,1005.7,1014.0,1014.9,1007.6,1000.0,1007.9,992.7,1012.5,889.6999999999998,1012.0,1012.4,1015.2,998.8,1014.9,"rgb(83,205,172)"
